relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c
42.52,10,7,29.97,6.21,29,15,28.84444444
34.69,310,6,29.91,6.21,28,11,27.33333333
37.07,300,6,29.91,6.21,28,12,27.47777778
34.69,330,6,29.97,6.21,28,11,27.33333333
63.57,20,7,30.06,4.97,23.5,16,23.5
42.52,360,8,30,6.21,29,15,28.84444444
42.25,330,8,30,6.21,28,14,27.82222222
37.07,330,9,29.97,6.21,28,12,27.47777778
39.58,340,7,29.88,6.21,28,13,27.63888889
24.11,230,6,29.8,6.21,32,9,30.24444444
30.9,260,13,29.85,6.21,30,11,28.81666667
42.25,300,7,29.97,6.21,28,14,27.82222222
39.3,250,9,30,6.21,27,12,26.82777778
39.58,340,5,29.94,6.21,28,13,27.63888889
37.07,10,8,29.91,6.21,28,12,27.47777778
37.07,310,8,29.94,6.21,28,12,27.47777778
41.97,330,5,30.03,6.21,27,13,26.96111111
32.46,290,10,30.06,6.21,28,10,27.21666667
39.02,320,8,30.06,6.21,26,11,26
57.6,360,9,29.88,3.73,26,17,26
50.95,300,8,29.97,6.21,27,16,27.47777778
51.21,20,4,30.03,6.21,28,17,28.56111111
42.25,30,10,30,6.21,28,14,27.82222222
44.8,330,7,29.91,6.21,27,14,27.11666667
47.52,280,6,29.94,6.21,26,14,26
34.41,330,4,29.97,6.21,27,10,26.6
34.13,360,4,30.03,6.21,26,9,26
41.42,330,7,30.03,6.21,25,11,25
41.69,10,8,30.03,6.21,26,12,26
50.43,50,7,30.03,6.21,25,14,25
41.42,40,3,30,6.21,25,11,25
38.74,70,3,30,6.21,25,10,25
21.51,230,10,29.91,6.21,28,4,26.78333333
38.74,310,8,29.94,6.21,25,10,25
41.14,310,5,30,6.21,24,10,24
38.46,20,5,30,6.21,24,9,24
41.42,20,11,30.09,6.21,25,11,25
41.69,10,8,30.06,6.21,26,12,26
41.97,320,11,30.06,6.21,27,13,26.96111111
44.25,320,6,30.03,6.21,25,12,25
40.85,310,8,30.03,6.21,23,9,23
35.66,270,8,29.97,6.21,23,7,23
43.69,310,6,30.03,6.21,23,10,23
31.62,350,6,30.03,6.21,25,7,25
34.13,50,9,30.12,6.21,26,9,26
24.46,40,8,30.03,6.21,27,5,26.22222222
34.13,290,6,29.97,6.21,26,9,26
47.25,360,9,30,3.73,25,13,25
50.17,10,7,29.91,6.21,24,13,24
25.4,240,13,29.85,6.21,24,3,24
43.97,250,11,29.94,6.21,24,11,24
40.57,300,4,30.03,6.21,22,8,22
49.1,60,5,29.94,6.21,20,9,20
49.9,220,12,29.8,3.73,23,12,23
35.66,300,3,29.88,3.73,23,7,23
31.62,90,2,29.94,6.21,25,7,25
29.51,0,0,30,3.73,25,6,25
41.14,30,7,30.03,6.21,24,10,24
49.9,30,12,30,6.21,23,12,23
43.69,10,9,30.06,6.21,23,10,23
44.925,335,8.5,30.105,6.21,22,9.5,22
43.42,340,7,30.06,6.21,22,9,22
46.16,330,3,30.03,6.21,21,9,21
33.57,260,3,30.09,6.21,24,7,24
26.6,215,4,30.075,6.21,25,4.5,25
38.18,310,5,30.06,2.49,23,8,23
32.455,245,6.5,29.94,2.49,24,6.5,24
27.53,210,10,29.85,6.21,25,5,25
56.63,250,4,29.97,3.73,22,13,22
38.46,220,7,29.97,6.21,24,9,24
38.46,10,6,30.06,3.73,24,9,24
53.55,50,10,30.09,6.21,24,14,24
57.12,40,10,30.09,6.21,24,15,24
38.74,60,11,30.06,6.21,25,10,25
49.9,30,9,30.03,6.21,23,12,23
49.64,340,9,29.97,6.21,22,11,22
45.88,320,8,29.97,6.21,20,8,20
56.13,70,3,29.88,3.73,20,11,20
56.13,280,7,29.91,6.21,20,11,20
42.85,220,10,30,6.21,20,7,20
43.13,240,12,30.03,6.21,21,8,21
52.51,310,11,30.12,6.21,20,10,20
42.85,320,6,30.27,6.21,20,7,20
42.57,360,3,30.3,6.21,19,6,19
40,30,6,30.21,6.21,20,6,20
49.1,350,8,30.18,6.21,20,9,20
43.13,20,11,30.18,6.21,21,8,21
56.13,30,10,30.12,6.21,20,11,20
46.16,40,9,30.09,6.21,21,9,21
59.74,350,5,30.12,3.73,19,11,19
68.15,320,6,30.12,3.73,19,13,19
52.25,240,6,30.18,3.73,19,9,19
42.85,270,6,30.18,6.21,20,7,20
45.88,0,0,30.15,6.21,20,8,20
42.85,260,5,30,6.21,20,7,20
57.565,135,1.5,30.075,2.485,18,9.5,18
52.25,250,4,30.21,1.86,19,9,19
37.32,210,6,30.12,6.21,20,5,20
39.72,250,11,30.03,6.21,19,5,19
39.72,220,8,30.03,6.21,19,5,19
42.57,240,9,30,6.21,19,6,19
42.57,230,8,30.06,6.21,19,6,19
42.28,220,10,30,6.21,18,5,18
39.72,220,3,30.15,3.73,19,5,19
32.72,70,8,30.15,6.21,21,4,21
23.995,60,9,30.06,6.21,22,0.5,22
32.72,300,5,29.97,2.49,21,4,21
40,20,7,30.03,6.21,20,6,20
40.29,10,8,30.03,6.21,21,7,21
56.38,20,9,30.06,2.49,21,12,21
49.64,10,12,30.06,6.21,22,11,22
40.29,20,13,30.06,6.21,21,7,21
23.13,80,12,29.97,6.21,22,0,22
26.98,190,17,29.85,6.21,26,-3,16
15.25,190,10,29.83,6.21,24,-4,24
26.71,30,10,29.88,6.21,22,2,22
40,330,5,29.88,6.21,20,6,20
39.43,260,13,29.895,6.21,18,4,18
36.74,240,22,29.91,1.24,18,3,18
48,250,6,30.21,6.21,16,5,16
42.28,260,6,30.15,6.21,18,5,18
34.51,290,8,30.03,6.21,19,3,19
28.11,250,17,29.85,6.21,20,1,20
41.42,240,19,29.91,6.21,15,2,15
47.72,260,10,30.09,6.21,15,4,15
58.52,250,3,30.27,6.21,14,6,14
33.64,230,3,30.21,6.21,16,0,16
39.43,70,5,30.06,6.21,18,4,18
45.04,20,12,30.03,6.21,17,5,17
38.85,330,6,30.18,6.21,16,2,16
42,20,7,30.18,3.73,17,4,17
41.71,350,6,30.06,6.21,16,3,16
42,290,5,30.12,6.21,17,4,17
39.14,270,10,30.24,6.21,17,3,17
37.03,30,12,30.3,6.21,19,4,19
39.72,10,14,30.27,6.21,19,5,19
52.25,20,12,30.21,6.21,19,9,19
48.55,10,8,30.12,6.21,18,7,18
40,10,9,30.09,6.21,20,6,20
45.6,340,6,30,6.21,19,7,19
42.57,305,6.5,30,6.21,19,6,19
37.32,280,3,30,6.21,20,5,20
37.61,330,3,30.03,6.21,21,6,21
28.96,70,7,30.09,6.21,23,4,23
18.18,100,5,30.09,6.21,26,0,26
34.41,295,4,29.97,2.49,27,10,26.6
10.91,270,3,29.91,6.21,31,-3,28.71666667
7.77,210,20,29.8,3.73,33,-6,29.97777778
44.25,0,0,30.03,6.21,25,12,25
16.39,60,5,29.94,6.21,29,1,27.38888889
8.54,210,13,29.8,3.73,34,-4,30.86666667
40.29,290,7,30.06,6.21,21,7,21
42.85,20,10,30,6.21,20,7,20
32.72,310,7,30,6.21,21,4,21
18.62,30,5,29.97,6.21,25,-0.5,25
12.23,0,0,29.97,6.21,29,-3,27.29444444
29.79,280,8,29.85,6.21,26,7,26
20.29,220,18,29.77,3.73,29,4,27.46666667
26.22,240,10,29.77,1.24,27,6,26.27777778
40,300,11,29.83,6.21,20,6,20
33,270,13,29.91,6.21,22,5,22
17.94,220,13,29.88,6.21,25,-1,25
25.67,240,8,29.85,6.21,25,4,25
28.39,240,18,29.88,6.21,21,2,21
34.8,270,16,29.94,6.21,20,4,20
48.83,280,15,29.97,6.21,19,8,19
43.42,300,4,29.94,6.21,22,9,22
27.26,50,4,29.91,3.73,24,4,24
17.38,290,4,29.8,6.21,28,1,26.68333333
20.54,340,5,29.71,6.21,30,5,28.25555556
53.29,320,10,29.77,6.21,23,13,23
33.57,220,8,29.88,6.21,24,7,24
33.57,270,8,29.94,6.21,24,7,24
15.48,230,9,29.97,6.21,30,1,28.14444444
35.37,300,11,30.09,6.21,22,6,22
37.03,320,9,30.15,6.21,19,4,19
32.43,310,8,30.09,6.21,20,3,20
28.96,340,8,30.06,6.21,23,4,23
18.42,20,7,29.97,6.21,27,1,26.04444444
11.74,320,7,29.8,6.21,31,-2,28.8
8.22,210,16,29.83,3.73,32,-6,29.24444444
25.67,10,3,30.03,3.73,25,4,25
24.19,350,6,29.97,6.21,26,4,26
10.09,210,18,29.85,6.21,35,-1,31.93333333
24.37,30,6,29.83,6.21,33,10,31.31111111
14.02,330,3,29.8,3.73,33,2,30.65
26.49,270,3,29.65,6.21,28,7,26.94444444
30.77,290,6,29.77,6.21,22,4,22
34.8,270,14,29.88,6.21,20,4,20
25.67,270,7,29.97,6.21,25,4,25
22.81,260,4,30.03,6.21,27,4,26.16666667
20.29,20,6,29.91,6.21,29,4,27.46666667
17.85,20,7,29.83,6.21,30,3,28.18333333
7.92,100,3,29.8,6.21,34,-5,30.78888889
7.8,240,8,29.85,6.21,37,-3,33.37222222
40.14,330,4,29.83,2.49,30,15,29.70555556
33.85,330,9,29.85,6.21,25,8,25
29.51,10,11,29.83,6.21,25,6,25
23.33,20,12,29.77,6.21,29,6,27.56111111
30.07,40,10,29.83,6.21,27,8,26.42222222
16.63,10,11,29.91,6.21,30,2,28.16111111
21.76,350,5,29.91,6.21,29,5,27.51111111
20.54,0,0,29.88,6.21,30,5,28.25555556
15.05,300,14,29.74,6.21,33,3,30.68333333
27.53,290,12,29.91,6.21,25,5,25
31.05,280,12,29.91,6.21,23,5,23
31.34,300,8,29.94,6.21,24,6,24
24.46,360,7,29.94,6.21,27,5,26.22222222
26.49,30,10,30,6.21,28,7,26.94444444
19.4,30,12,30,6.21,31,5,29.05555556
20.13,70,7,29.83,6.21,34,8,31.97222222
15.7,250,22,29.77,3.73,31,2,28.95555556
23.33,230,11,29.83,6.21,29,6,27.56111111
34.13,270,8,29.94,6.21,26,9,26
36.51,310,7,29.91,6.21,26,10,26
30.35,360,8,29.88,6.21,28,9,27.11111111
27.29,40,4,29.8,6.21,31,10,29.50555556
8.87,170,11,29.65,3.73,36,-2,32.63888889
32.73,320,8,29.94,6.21,29,11,28.04444444
32.46,350,6,30.06,6.21,28,10,27.21666667
28.9,20,9,29.97,6.21,30,10,28.67777778
24.11,50,13,29.8,6.21,32,9,30.24444444
19.04,280,3,29.71,6.21,35,8,32.93888889
23.04,310,10,29.77,6.21,34,10,32.27777778
34.41,290,9,29.91,6.21,27,10,26.6
32.18,290,10,29.88,6.21,27,9,26.50555556
32.46,320,6,29.85,6.21,28,10,27.21666667
12.05,130,8,29.65,6.21,37,3,34.18888889
17.32,240,14,29.74,6.21,33,5,30.77777778
11.67,280,5,29.8,6.21,35,1,32.20555556
14.02,270,10,29.83,6.21,33,2,30.65
17.32,330,7,29.85,6.21,33,5,30.77777778
16.6,90,10,29.8,6.21,35,6,32.7
11.04,180,13,29.68,3.73,36,1,33.02222222
25.79,270,13,29.68,6.21,32,10,30.38888889
29.18,300,6,29.83,6.21,31,11,29.66111111
24.37,300,9,29.88,6.21,33,10,31.31111111
15.71,310,4,29.85,6.21,36,6,33.65
11.6,200,15,29.77,3.73,39,4,36.10555556
10.43,220,13,29.74,3.73,41,4,37.85555556
29.72,320,7,29.94,6.21,33,13,31.96111111
27.56,20,10,29.94,6.21,32,11,30.55555556
29.18,10,9,29.88,6.21,31,11,29.66111111
27.29,20,10,29.85,6.21,31,10,29.50555556
11.86,30,7,29.8,6.21,36,2,33.17777778
14.29,60,13,29.71,3.73,39,7,36.70555556
27.1,320,7,29.62,6.21,37,15,36.95555556
33.84,300,7,29.77,6.21,33,15,32.6
24.63,270,9,29.77,6.21,34,11,32.47222222
23.04,278,8,29.77,6.21,34,10,32.27777778
30.26,50,12,29.65,6.21,35,15,34.72777778
33.56,340,11,29.8,6.21,32,14,31.26666667
35.81,330,9,29.85,6.21,32,15,31.58888889
9.9,340,3,29.77,6.21,38,1,34.70555556
36.35,280,9,29.77,6.21,34,17,34.55555556
33.29,310,9,29.88,6.21,31,13,30.06111111
33.29,350,9,29.88,6.21,31,13,30.06111111
40.41,360,7,29.85,3.73,31,16,30.97222222
33.84,350,9,29.8,6.21,33,15,32.6
29.72,10,10,29.77,6.21,33,13,31.96111111
26.31,350,8,29.8,6.21,34,12,32.7
28.1,360,10,29.83,6.21,34,13,32.97222222
20.13,10,7,29.83,6.21,34,8,31.97222222
24.63,20,6,29.77,6.21,34,11,32.47222222
28.37,300,7,29.77,6.21,35,14,34.34444444
38.73,330,8,29.83,6.21,34,18,35.11111111
29.99,330,9,29.83,6.21,34,14,33.28333333
34.11,350,14,29.77,6.21,34,16,34.06666667
34.11,350,12,29.8,6.21,34,16,34.06666667
29.72,330,9,29.85,6.21,33,13,31.96111111
14.87,330,7,29.83,6.21,37,6,34.61111111
28.63,310,7,29.8,6.21,36,15,35.83333333
36.08,320,8,29.77,6.21,33,16,33
34.11,330,10,29.74,6.21,34,16,34.06666667
36.35,330,11,29.8,6.21,34,17,34.55555556
32.54,310,13,29.77,6.21,36,17,36.82222222
43.61,300,10,29.77,6.21,33,19,34.60555556
31.99,360,7,29.74,6.21,34,15,33.65
41.23,20,9,29.8,6.21,34,19,35.75
30.26,30,11,29.85,6.21,35,15,34.72777778
26.84,20,12,29.83,6.21,36,14,35.42777778
25.15,10,12,29.77,6.21,36,13,35.07777778
17.28,340,9,29.71,6.21,38,9,36.11111111
18.72,360,7,29.71,6.21,39,11,37.66666667
31.07,330,9,29.71,6.21,38,18,39.81111111
19.76,340,7,29.65,6.21,38,11,36.61111111
25.41,320,9,29.62,6.21,37,14,36.53333333
28.9,310,9,29.71,3.73,37,16,37.43888889
23.55,330,8,29.77,6.21,36,12,34.77222222
22.54,340,8,29.8,6.21,38,13,37.25555556
27.63,340,11,29.74,6.21,39,17,40.35
20,280,7,29.65,6.21,39,12,37.98888889
30.8,350,7,29.62,6.21,37,17,37.98888889
29.43,10,8,29.65,6.21,39,18,41.02222222
21.11,10,4,29.74,6.21,38,12,36.91111111
20,320,7,29.74,6.21,39,12,37.98888889
38.73,300,9,29.74,6.21,34,18,35.11111111
34.11,340,9,29.71,6.21,34,16,34.06666667
30.26,320,6,29.65,6.21,35,15,34.72777778
28.63,280,8,29.71,6.21,36,15,35.83333333
25.41,300,8,29.77,6.21,37,14,36.53333333
32.27,350,8,29.83,6.21,35,16,35.16666667
23.3,320,5,29.83,6.21,35,11,33.47777778
23.81,300,8,29.8,6.21,37,13,36.16111111
11.37,310,10,29.74,6.21,42,6,39.23888889
25.67,330,6,29.77,6.21,38,15,38.09444444
38.73,300,7,29.71,6.21,34,18,35.11111111
38.45,290,7,29.8,6.21,33,17,33.46111111
31.99,310,10,29.85,6.21,34,15,33.65
40.69,360,10,29.85,6.21,32,17,32.4
46.14,10,9,29.8,6.21,32,19,33.48333333
46.41,330,10,29.77,6.21,33,20,35.30555556
38.73,310,10,29.85,6.21,34,18,35.11111111
38.45,330,10,29.85,6.21,33,17,33.46111111
46.41,10,9,29.77,6.21,33,20,35.30555556
46.41,10,9,29.74,6.21,33,20,35.30555556
36.35,330,6,29.8,6.21,34,17,34.55555556
40.96,350,7,29.8,6.21,33,18,33.99444444
40.96,10,10,29.77,6.21,33,18,33.99444444
40.96,340,9,29.77,6.21,33,18,33.99444444
38.45,360,10,29.8,6.21,33,17,33.46111111
34.11,360,7,29.8,6.21,34,16,34.06666667
38.73,360,10,29.83,6.21,34,18,35.11111111
36.63,360,9,29.83,6.21,35,18,36.25555556
28.37,350,8,29.83,6.21,35,14,34.34444444
26.84,330,7,29.77,6.21,36,14,35.42777778
30.26,320,7,29.77,6.21,35,15,34.72777778
32.27,310,9,29.74,6.21,35,16,35.16666667
22.04,10,7,29.8,6.21,36,11,34.51111111
39.27,360,9,29.88,6.21,36,20,38.89444444
46.41,10,10,29.88,6.21,33,20,35.30555556
36.35,340,7,29.88,6.21,34,17,34.55555556
38.45,360,10,29.8,6.21,33,17,33.46111111
33.84,270,5,29.71,6.21,33,15,32.6
17.05,160,9,29.74,6.21,37,8,34.91111111
17.05,240,5,29.85,6.21,37,8,34.91111111
10.06,60,10,29.74,6.21,43,5,39.87222222
20,260,11,29.74,6.21,39,12,37.98888889
23.55,280,11,29.83,6.21,36,12,34.77222222
25.15,40,3,29.8,6.21,36,13,35.07777778
20.87,240,15,29.68,6.21,37,11,35.55555556
35.53,210,6,29.68,1.86,31,14,30.32222222
31.72,320,9,29.88,6.21,33,14,32.25555556
27.83,360,13,29.85,6.21,33,12,31.71111111
24.37,360,9,29.88,6.21,33,10,31.31111111
31.45,10,7,29.85,6.21,32,13,30.98888889
21.54,330,9,29.8,6.21,34,9,32.11111111
36.08,340,6,29.8,6.21,33,16,33
38.18,290,7,29.83,6.21,32,16,31.96666667
38.18,10,9,29.88,6.21,32,16,31.96666667
38.18,30,10,29.85,6.21,32,16,31.96666667
38.45,20,10,29.88,6.21,33,17,33.46111111
29.99,350,9,29.85,6.21,34,14,33.28333333
24.63,360,6,29.83,3.73,34,11,32.47222222
19.04,20,8,29.83,6.21,35,8,32.93888889
23.3,10,11,29.8,6.21,35,11,33.47777778
12.05,70,9,29.83,6.21,37,3,34.18888889
10.07,90,15,29.88,6.21,39,2,35.72222222
25.15,40,10,29.97,6.21,36,13,35.07777778
33.84,10,9,29.97,6.21,33,15,32.6
37.62,310,10,29.97,6.21,30,14,29.42777778
48.05,290,6,30,6.21,28,16,28.27777778
42.25,300,7,29.97,6.21,29,12,27.82222222
40.14,20,4,30,6.21,30,15,29.70555556
40.69,20,14,29.97,6.21,32,17,32.4
35.53,20,9,29.97,6.21,31,14,30.32222222
35.25,10,9,29.97,6.21,30,13,29.18888889
35.25,10,11,29.97,6.21,30,13,29.18888889
40.41,10,9,29.94,6.21,31,16,30.97222222
37.35,360,12,29.91,6.21,29,13,28.38333333
37.35,300,6,29.94,6.21,29,13,28.38333333
39.86,360,13,30.03,6.21,29,14,28.59444444
37.35,340,6,30.06,3.73,29,13,28.38333333
34.97,330,7,29.97,6.21,29,12,28.2
32.73,310,11,29.94,6.21,29,11,28.04444444
39.58,300,8,29.97,6.21,28,13,27.63888889
34.97,270,10,29.97,6.21,29,12,28.2
42.25,320,7,29.97,6.21,28,14,27.82222222
30.9,360,11,30,6.21,30,11,28.81666667
27.03,30,7,30.03,6.21,30,9,28.55555556
39.86,10,8,29.94,6.21,29,14,28.59444444
42.8,30,11,29.94,6.21,30,16,30.02777778
40.41,360,8,29.91,6.21,31,16,30.97222222
40.41,360,10,29.88,6.21,31,16,30.97222222
45.88,50,8,29.88,6.21,31,18,31.85
36.08,360,4,29.83,2.49,33,16,33
58.55,350,3,29.88,3.73,30,21,32.54444444
43.07,360,7,29.88,6.21,31,17,31.37777778
43.34,40,14,29.85,6.21,32,18,32.90555556
51.72,330,7,29.88,6.21,30,19,31.32777778
45.61,330,11,29.88,6.21,30,17,30.4
51.47,330,7,29.97,6.21,29,18,29.83888889
48.32,330,8,29.94,3.73,29,17,29.46111111
29.18,10,7,29.94,6.21,31,11,29.66111111
19.64,20,8,29.91,6.21,32,6,29.96111111
31.17,30,10,29.94,6.21,31,12,29.84444444
16.15,20,8,30,6.21,33,4,30.72222222
30.9,10,8,30.03,6.21,30,11,28.81666667
48.32,50,9,30,6.21,29,17,29.46111111
54.55,30,10,29.97,6.21,28,18,28.87777778
42.52,40,9,29.97,6.21,29,15,28.84444444
51.21,50,7,29.94,6.21,28,17,28.56111111
69.52,320,7,30,3.73,26,20,26
58.08,340,5,29.97,3.73,28,19,29.23888889
44.8,260,13,29.91,6.21,27,14,27.11666667
57.36,290,7,30,6.21,25,16,25
41.69,320,6,30.03,6.21,26,12,26
54.05,350,3,30,6.21,26,16,26
39.3,270,7,29.91,6.21,27,12,26.82777778
35.94,250,20,29.77,2.49,24,8,24
52.77,290,7,29.97,6.21,21,11,21
35.94,130,5,30.06,6.21,24,8,24
27.81,240,6,29.91,6.21,26,6,26
31.62,230,3,29.97,2.49,25,7,25
29.79,0,0,29.83,6.21,26,7,26
19.79,190,15,29.71,3.73,27,2,26.07777778
27.26,220,18,29.88,3.73,24,4,24
46.16,280,10,30.06,6.21,21,9,21
32.72,40,9,30.09,6.21,21,4,21
38.18,80,12,30,6.21,23,8,23
50.17,30,12,30.06,6.21,24,13,24
46.98,20,15,30.12,6.21,24,12,24
50.17,20,12,30.06,6.21,24,13,24
57.36,30,8,30,6.21,25,16,25
57.36,310,4,29.97,1.24,25,16,25
64.48,330,8,29.91,3.73,22,15,22
43.69,250,8,29.97,6.21,23,10,23
43.13,190,3,30.06,3.73,22,7,21
56.13,300,3,29.91,3.73,20,11,20
35.37,240,4,29.91,6.21,22,6,22
31.05,40,5,29.97,6.21,23,5,23
25.4,200,91,29.91,6.21,24,3,24
52.77,290,6,29.97,6.21,21,11,21
56.38,230,11,30.09,6.21,21,12,21
49.9,240,4,30.18,3.73,23,12,23
29.51,10,3,30.06,6.21,25,6,25
31.62,210,6,30.09,6.21,25,7,25
53.29,20,7,30.15,2.49,23,13,23
53.03,20,11,30.12,6.21,22,12,22
43.42,40,12,30.09,6.21,22,9,22
56.13,30,7,29.97,6.21,20,11,20
45.88,210,16,29.85,3.73,20,8,20
45.88,230,15,29.88,2.49,21,7,20
49.37,220,15,29.94,3.73,21,10,21
49.64,220,10,30.06,3.73,22,11,22
49.64,40,4,30.15,6.21,22,11,22
56.63,30,13,30.09,6.21,22,13,22
53.03,300,8,30.03,6.21,22,12,22
60.44,20,16,30.12,6.21,22,14,22
60.44,360,11,30.12,6.21,22,14,22
60.21,40,7,30.15,6.21,21,13,21
52.77,360,6,30.09,3.73,21,11,21
52.77,350,7,30.09,6.21,21,11,21
52.77,320,8,30.15,6.21,21,11,21
52.77,290,4,30.12,6.21,21,11,21
52.51,330,6,30.09,3.11,20,10,20
35.09,320,3,30.12,6.21,21,5,21
53.03,70,6,30.12,6.21,22,12,22
35.66,240,9,30,3.73,23,7,23
23.66,220,3,30.03,3.73,24,2,24
21.24,260,12,30,3.73,21,-2,21
34.8,220,12,30.03,6.21,20,4,20
51.98,270,9,30.06,3.73,18,8,18
45.6,240,7,30,6.21,19,7,19
34.8,210,13,29.85,6.21,20,4,20
45.32,330,8,30.03,3.73,18,6,18
42.57,210,5,30.18,3.73,19,6,19
32.43,220,5,30.15,6.21,20,3,20
28.39,310,4,30.09,6.21,21,2,21
37.61,340,2,30.15,3.73,21,6,21
43.42,310,5,30.12,6.21,22,9,22
29.51,220,4,30.09,6.21,25,6,25
24.19,200,11,29.94,3.73,26,4,26
43.42,270,10,29.97,6.21,22,9,22
52.25,260,9,30.12,6.21,19,9,19
42.28,230,11,30.12,6.21,18,5,18
42.28,280,10,30.09,6.21,18,5,18
45.6,250,15,30.06,6.21,19,7,19
45.32,280,9,30.12,6.21,18,6,18
39.43,260,6,30.12,3.73,18,4,18
39.43,250,9,30.06,6.21,18,4,18
38.85,270,20,30.12,6.21,16,2,16
36.16,220,13,30.15,6.21,16,1,16
41.71,250,13,30.12,6.21,16,3,16
51.72,240,13,30.15,6.21,17,7,17
27.55,260,10,30.18,6.21,18,-1,18
36.74,300,10,30.21,6.21,18,3,18
45.32,250,9,30.27,3.73,18,6,18
45.88,320,7,30.3,6.21,20,8,20
33.29,350,6,30.18,6.21,23,6,23
35.37,90,3,30.09,6.21,22,6,22
33.905,320,7,30.045,4.97,21,4.5,21
43.13,350,3,30.09,6.21,21,8,21
33,90,9,30.09,6.21,22,5,22
19.05,190,12,29.91,3.73,24,-1,24
16.2,200,15,29.77,6.21,23,-4,23
34.8,240,12,29.83,6.21,20,4,20
42.57,210,9,29.85,3.73,19,6,19
39.72,240,16,30,6.21,19,5,19
42.85,240,12,30.15,6.21,20,7,20
34.8,270,15,30.18,6.21,20,4,20
37.32,280,9,30.09,6.21,20,5,20
34.8,90,11,30.09,6.21,20,4,20
37.32,30,7,30.12,6.21,20,5,20
40.29,60,14,30.06,6.21,21,7,21
55.88,60,12,30.06,6.21,19,10,19
49.64,340,10,30.09,6.21,22,11,22
35.66,30,11,30.03,6.21,23,7,23
18.865,205,9.5,29.83,6.21,26,0.5,26
46.16,330,11,29.97,3.73,21,9,21
35.94,50,9,30.03,6.21,24,8,24
12.97,50,15,29.97,6.21,28,-3,26.62222222
12.44,210,7,29.88,6.21,30,-2,28.07777778
29.23,310,11,29.94,6.21,24,5,24
40.57,350,7,30,6.21,22,8,22
35.37,330,7,29.97,6.21,22,6,22
19.55,180,3,29.94,6.21,26,1,26
35.37,290,9,30,6.21,22,6,22
43.13,310,5,30.09,6.21,21,8,21
35.09,300,10,30.06,6.21,21,5,21
23.39,10,7,29.97,6.21,23,1,23
37.61,350,10,30,6.21,21,6,21
27.26,70,10,30.09,6.21,24,4,24
31.9,340,6,30,6.21,26,8,26
31.62,300,6,29.94,6.21,25,7,25
38.18,350,10,30,6.21,23,8,23
30.77,20,3,30.06,6.21,22,4,22
28.96,320,6,30.06,6.21,23,4,23
38.46,30,18,29.77,6.21,24,9,24
40.29,310,9,29.83,6.21,21,7,21
26.71,270,12,29.97,6.21,22,2,22
22.54,200,12,29.97,6.21,26,3,26
19.79,190,11,29.91,3.73,27,2,26.07777778
35.09,310,5,29.94,6.21,21,5,21
30.49,330,3,29.85,6.21,21,3,21
48.55,360,10,29.88,6.21,18,7,18
30.77,240,7,30.06,6.21,22,4,22
18.42,210,5,30.06,6.21,27,1,26.04444444
8.87,230,5,29.97,6.21,32,-5,29.30555556
11.94,270,6,29.91,2.49,32,-1,29.63333333
50.43,330,7,29.94,6.21,25,14,25
37.07,10,8,29.97,6.21,28,12,27.47777778
24.11,50,13,30.03,3.73,32,9,30.24444444
19.64,30,14,29.97,6.21,32,6,29.96111111
27.03,20,13,29.91,6.21,30,9,28.55555556
23.85,30,11,29.91,6.21,31,8,29.26666667
19.4,40,8,29.94,6.21,31,5,29.05555556
28.36,320,8,29.97,6.21,28,8,27.02222222
38.74,310,9,29.94,6.21,25,10,25
36.22,270,17,29.83,6.21,25,9,25
27.81,220,18,29.8,6.21,26,6,26
33.57,250,11,29.85,6.21,24,7,24
36.22,210,5,29.97,6.21,25,9,25
32.18,340,6,30,6.21,27,9,26.50555556
28.36,350,7,29.94,6.21,28,8,27.02222222
39.3,350,8,29.97,6.21,27,12,26.82777778
37.07,320,10,29.91,6.21,28,12,27.47777778
22.02,10,13,29.91,6.21,30,6,28.30555556
22.27,30,9,29.88,6.21,31,7,29.18333333
16.83,220,15,29.74,6.21,36,7,33.77222222
34.97,320,6,29.88,3.73,29,12,28.2
32.46,310,8,29.85,6.21,28,10,27.21666667
25.52,310,8,29.85,6.21,31,9,29.37222222
20.29,330,7,29.97,6.21,29,4,27.46666667
5.69,70,10,30,6.21,33,-10,29.77777778
8.72,90,19,29.85,3.73,39,0,35.41111111
3.98,240,7,29.74,6.21,41,-9,36.21111111
38.18,330,13,29.68,2.49,32,16,31.96666667
28.63,200,14,29.83,6.21,29,9,27.8
30.62,340,8,29.83,6.21,29,10,27.91111111
20.54,310,10,29.85,6.21,30,5,28.25555556
32.46,330,8,29.88,6.21,28,10,27.21666667
34.69,340,11,29.83,3.73,28,11,27.33333333
37.62,350,5,29.8,6.21,30,14,29.42777778
32.73,350,13,29.83,6.21,29,11,28.04444444
24.11,280,12,29.85,6.21,32,9,30.24444444
23.85,300,10,29.85,6.21,31,8,29.26666667
26.22,270,17,29.83,6.21,27,6,26.27777778
32.18,320,9,29.91,6.21,27,9,26.50555556
26.22,340,5,29.97,6.21,27,6,26.27777778
10.72,50,10,29.91,6.21,30,-4,27.92222222
12.34,330,6,29.74,6.21,34,1,31.41666667
9.91,260,10,29.74,6.21,34,-2,31.05
28.9,300,7,29.85,6.21,30,10,28.67777778
32.46,280,11,29.88,6.21,28,10,27.21666667
34.13,300,7,29.91,6.21,26,9,26
