dwpf,relh,drct,alti,vsby,feel,temp_c
50.0,81.99,240.0,29.47,6.21,55.4,13.0
48.2,87.47,180.0,29.83,6.21,51.8,10.999999999999998
46.4,76.5,190.0,29.74,6.21,53.6,12.0
46.4,87.37,210.0,29.74,6.21,50.0,10.0
42.8,71.26,220.0,30.06,6.21,51.8,10.999999999999998
50.0,87.56,210.0,29.41,6.21,53.6,12.0
42.8,76.18,220.0,29.35,6.21,50.0,10.0
51.8,82.12,240.0,29.26,6.21,57.2,14.000000000000002
51.8,82.12,220.0,29.44,6.21,57.2,14.000000000000002
48.2,81.87,230.0,29.62,6.21,53.6,12.0
42.8,87.19,270.0,30.03,6.21,42.33,8.0
51.8,87.65,230.0,29.91,6.21,55.4,13.0
50.0,76.82,240.0,29.94,6.21,57.2,14.000000000000002
48.2,71.83,230.0,30.06,6.21,57.2,14.000000000000002
51.8,93.6,210.0,29.88,6.21,53.6,12.0
48.2,76.66,200.0,29.77,6.21,55.4,13.0
44.6,81.61,200.0,29.32,6.21,50.0,10.0
39.2,70.88,280.0,29.56,6.21,42.32,9.000000000000002
51.8,87.65,220.0,29.68,6.21,55.4,13.0
44.6,76.34,250.0,29.68,6.21,51.8,10.999999999999998
50.0,81.99,230.0,29.65,6.21,55.4,13.0
37.4,61.76,270.0,29.77,6.21,50.0,10.0
50.0,87.56,220.0,29.38,6.21,53.6,12.0
35.6,65.83,240.0,29.53,6.21,38.94,8.0
35.6,80.93,310.0,29.09,6.21,34.25,5.0
26.6,74.63,310.0,29.21,6.21,33.8,0.9999999999999984
33.8,75.33,290.0,29.47,6.21,35.2,5.0
32.0,70.08,280.0,29.74,6.21,35.75,5.0
33.8,70.28,300.0,30.09,6.21,36.94,5.999999999999998
32.0,65.38,80.0,30.5,6.21,41.03,5.999999999999998
32.0,93.03,80.0,30.56,3.73,33.8,0.9999999999999984
32.0,70.08,40.0,30.62,6.21,37.93,5.0
32.0,70.08,80.0,30.65,6.21,37.08,5.0
41.0,93.3,360.0,30.36,6.21,38.54,5.999999999999998
39.2,75.84,10.0,30.42,6.21,41.42,8.0
35.6,70.48,30.0,30.42,6.21,40.71,7.000000000000001
32.0,65.38,270.0,30.45,6.21,37.94,5.999999999999998
42.8,81.47,260.0,30.24,6.21,42.32,9.000000000000002
35.6,57.52,300.0,30.27,6.21,50.0,10.0
44.6,71.45,270.0,30.21,6.21,53.6,12.0
37.4,61.76,260.0,30.27,6.21,50.0,10.0
44.6,76.34,250.0,30.36,6.21,51.8,10.999999999999998
46.4,71.64,280.0,30.47,6.21,55.4,13.0
44.6,87.28,270.0,30.59,6.21,45.04,9.000000000000002
42.8,87.19,280.0,30.71,6.21,41.85,8.0
28.4,40.25,230.0,30.71,6.21,51.8,10.999999999999998
32.0,57.0,330.0,30.65,6.21,45.15,8.0
32.0,57.0,210.0,30.47,6.21,41.85,8.0
33.8,53.54,320.0,30.5,6.21,50.0,10.0
37.4,66.05,240.0,30.59,6.21,44.07,9.000000000000002
42.8,76.18,270.0,30.62,6.21,50.0,10.0
39.2,70.88,150.0,30.65,6.21,47.21,9.000000000000002
41.0,62.23,150.0,30.47,6.21,53.6,12.0
42.8,66.7,170.0,30.39,6.21,53.6,12.0
42.8,54.86,220.0,30.18,6.21,59.0,15.0
50.0,81.99,230.0,30.06,6.21,55.4,13.0
50.0,76.82,250.0,30.15,6.21,57.2,14.000000000000002
50.0,81.99,250.0,30.18,6.21,55.4,13.0
41.0,58.27,250.0,30.33,6.21,55.4,13.0
46.4,71.64,250.0,30.18,6.21,55.4,13.0
44.6,87.28,240.0,30.15,6.21,44.53,9.000000000000002
44.6,81.61,300.0,29.85,6.21,50.0,10.0
39.2,75.84,50.0,30.09,6.21,40.66,8.0
41.0,71.07,40.0,29.85,6.21,50.0,10.0
33.8,65.61,20.0,30.03,6.21,38.77,7.000000000000001
26.6,48.96,50.0,30.36,6.21,39.18,7.000000000000001
32.0,57.0,50.0,30.45,6.21,41.42,8.0
37.4,70.68,30.0,30.45,6.21,41.85,8.0
35.6,65.83,60.0,30.33,6.21,42.33,8.0
32.0,53.27,50.0,30.27,6.21,44.07,9.000000000000002
30.2,56.74,50.0,30.42,6.21,40.14,7.000000000000001
33.8,65.61,350.0,30.42,6.21,41.36,7.000000000000001
28.4,60.54,290.0,30.0,6.21,35.75,5.0
37.4,61.76,270.0,29.65,6.21,50.0,10.0
39.2,86.99,240.0,29.53,6.21,37.42,5.999999999999998
35.6,93.14,90.0,29.23,2.49,29.29,2.999999999999999
50.0,93.55,190.0,29.26,4.35,51.8,10.999999999999998
48.2,100.0,140.0,29.0,6.21,45.63,9.000000000000002
30.2,53.0,160.0,29.83,6.21,41.42,8.0
44.6,62.69,230.0,29.74,6.21,57.2,14.000000000000002
44.6,62.69,240.0,29.26,6.21,57.2,14.000000000000002
48.2,93.5,220.0,29.15,6.21,50.0,10.0
33.8,61.28,200.0,30.03,6.21,41.42,8.0
46.4,67.12,200.0,29.68,6.21,57.2,14.000000000000002
48.2,67.33,220.0,29.62,6.21,59.0,15.0
46.4,67.12,220.0,29.71,6.21,57.2,14.000000000000002
39.2,61.99,270.0,30.03,6.21,51.8,10.999999999999998
50.0,81.99,230.0,30.0,6.21,55.4,13.0
46.4,67.12,220.0,29.77,6.21,57.2,14.000000000000002
48.2,67.33,220.0,29.53,6.21,59.0,15.0
42.8,54.86,230.0,29.47,6.21,59.0,15.0
42.8,62.46,230.0,29.5,6.21,55.4,13.0
42.8,58.52,260.0,29.71,6.21,57.2,14.000000000000002
44.6,87.28,340.0,29.65,6.21,45.63,9.000000000000002
26.6,37.38,10.0,30.3,6.21,51.8,10.999999999999998
39.2,70.88,190.0,30.03,6.21,43.28,9.000000000000002
50.0,76.82,210.0,29.74,6.21,57.2,14.000000000000002
48.2,67.33,230.0,29.68,6.21,59.0,15.0
50.0,76.82,270.0,29.12,6.21,57.2,14.000000000000002
44.6,71.45,360.0,29.74,6.21,53.6,12.0
35.6,53.81,20.0,30.36,6.21,51.8,10.999999999999998
33.8,46.88,100.0,30.39,6.21,53.6,12.0
28.4,33.05,100.0,30.3,6.21,57.2,14.000000000000002
37.4,50.64,230.0,30.12,6.21,55.4,13.0
42.8,54.86,290.0,29.91,6.21,59.0,15.0
35.6,41.42,10.0,30.15,6.21,59.0,15.0
37.4,44.47,100.0,30.27,6.21,59.0,15.0
41.0,48.0,190.0,30.09,6.21,60.8,16.0
46.4,62.92,290.0,29.74,6.21,59.0,15.0
39.2,54.34,220.0,29.85,6.21,55.4,13.0
32.0,46.59,220.0,29.32,6.21,51.8,10.999999999999998
30.2,37.97,270.0,29.62,6.21,55.4,13.0
44.6,81.61,140.0,29.59,6.21,50.0,10.0
42.8,54.86,290.0,30.18,6.21,59.0,15.0
42.8,54.86,280.0,30.3,6.21,59.0,15.0
44.6,51.72,70.0,30.36,6.21,62.6,17.0
39.2,58.02,50.0,30.36,6.21,53.6,12.0
44.6,58.77,80.0,30.24,6.21,59.0,15.0
33.8,38.56,40.0,30.12,6.21,59.0,15.0
42.8,71.26,130.0,29.83,6.21,51.8,10.999999999999998
41.0,58.27,210.0,29.68,6.21,55.4,13.0
44.6,58.77,260.0,29.5,6.21,59.0,15.0
41.0,62.23,20.0,29.83,6.21,53.6,12.0
32.0,46.59,70.0,30.09,6.21,51.8,10.999999999999998
33.8,50.08,140.0,30.06,6.21,51.8,10.999999999999998
41.0,54.6,130.0,29.94,6.21,57.2,14.000000000000002
51.8,63.6,310.0,29.88,6.21,64.4,18.000000000000004
44.6,45.6,70.0,30.12,6.21,66.2,19.0
46.4,55.37,190.0,30.12,6.21,62.6,17.0
46.4,51.98,330.0,30.09,6.21,64.4,18.000000000000004
46.4,62.92,80.0,30.33,6.21,59.0,15.0
41.0,51.18,90.0,30.24,6.21,59.0,15.0
50.0,55.88,130.0,29.88,6.21,66.2,19.0
51.8,59.74,230.0,29.91,6.21,66.2,19.0
55.4,93.69,170.0,29.94,6.21,57.2,14.000000000000002
51.8,56.13,300.0,30.06,6.21,68.0,20.0
51.8,76.98,200.0,30.09,6.21,59.0,15.0
53.6,67.95,270.0,29.83,6.21,64.4,18.000000000000004
48.2,59.26,280.0,29.91,6.21,62.6,17.0
44.6,48.55,270.0,29.97,6.21,64.4,18.000000000000004
48.2,76.66,10.0,30.18,6.21,55.4,13.0
48.2,76.66,40.0,30.33,6.21,55.4,13.0
51.8,56.13,260.0,30.06,6.21,68.0,20.0
35.6,36.45,350.0,30.15,6.21,62.6,17.0
42.8,48.28,320.0,30.24,6.21,62.6,17.0
44.6,48.55,320.0,30.36,6.21,64.4,18.000000000000004
44.6,42.85,50.0,30.33,6.21,68.0,20.0
46.4,55.37,90.0,30.33,6.21,62.6,17.0
44.6,42.85,30.0,30.24,6.21,68.0,20.0
44.6,45.6,40.0,30.15,6.21,66.2,19.0
46.4,48.83,360.0,30.15,6.21,66.2,19.0
44.6,48.55,40.0,30.3,6.21,64.4,18.000000000000004
48.2,46.16,340.0,30.27,6.21,69.8,21.0
46.4,51.98,70.0,30.39,6.21,64.4,18.000000000000004
41.0,37.32,70.0,30.45,6.21,68.0,20.0
44.6,40.29,70.0,30.24,6.21,69.8,21.0
39.2,30.77,60.0,30.21,6.21,71.6,21.999999999999996
42.8,45.32,50.0,30.33,6.21,64.4,18.000000000000004
46.4,51.98,70.0,30.39,6.21,64.4,18.000000000000004
50.0,55.88,40.0,30.27,6.21,66.2,19.0
46.4,48.83,60.0,30.27,6.21,66.2,19.0
42.8,42.57,20.0,30.21,6.21,66.2,19.0
48.2,43.42,60.0,30.18,6.21,71.6,21.999999999999996
44.6,35.66,60.0,30.21,6.21,73.4,23.000000000000004
46.4,51.98,40.0,30.21,6.21,64.4,18.000000000000004
46.4,55.37,40.0,30.21,6.21,62.6,17.0
51.8,49.64,60.0,30.12,6.21,71.6,21.999999999999996
46.4,38.18,60.0,30.0,6.21,73.4,23.000000000000004
57.2,47.52,60.0,29.88,6.21,78.8,26.0
55.4,35.25,100.0,29.88,6.21,84.54,30.0
59.0,40.14,310.0,29.91,6.21,85.47,30.0
59.0,45.07,210.0,29.94,6.21,82.46,28.000000000000004
50.0,32.46,80.0,29.91,6.21,80.99,28.000000000000004
50.0,32.46,80.0,30.0,6.21,80.99,28.000000000000004
50.0,36.51,90.0,30.12,6.21,78.8,26.0
46.4,31.9,90.0,30.09,6.21,78.8,26.0
53.6,41.69,120.0,29.91,6.21,78.8,26.0
60.8,54.05,200.0,29.77,6.21,78.8,26.0
55.4,50.17,190.0,29.85,6.21,75.2,24.0
62.6,73.27,170.0,29.71,6.21,71.6,21.999999999999996
55.4,47.25,230.0,30.03,6.21,77.0,25.0
53.6,37.07,360.0,30.03,6.21,81.46,28.000000000000004
50.0,34.41,280.0,30.21,6.21,79.88,26.999999999999996
59.0,45.07,280.0,30.15,6.21,82.46,28.000000000000004
57.2,35.53,200.0,29.88,6.21,86.58,31.0
44.6,37.89,270.0,30.15,6.21,71.6,21.999999999999996
51.8,49.64,250.0,30.15,6.21,71.6,21.999999999999996
60.8,57.36,260.0,30.0,6.21,77.0,25.0
48.2,43.42,320.0,30.0,6.21,71.6,21.999999999999996
50.0,55.88,230.0,29.91,6.21,66.2,19.0
50.0,46.43,280.0,29.71,6.21,71.6,21.999999999999996
41.0,35.09,280.0,29.85,6.21,69.8,21.0
46.4,45.88,240.0,29.83,6.21,68.0,20.0
48.2,55.63,260.0,29.88,6.21,64.4,18.000000000000004
46.4,43.13,300.0,29.91,6.21,69.8,21.0
48.2,43.42,210.0,29.97,6.21,71.6,21.999999999999996
51.8,32.73,130.0,29.94,6.21,82.48,29.0
59.0,53.8,300.0,29.97,6.21,77.0,25.0
55.4,53.29,230.0,30.09,6.21,73.4,23.000000000000004
51.8,43.97,210.0,30.09,6.21,75.2,24.0
53.6,53.03,230.0,29.83,6.21,71.6,21.999999999999996
50.0,46.43,250.0,29.88,6.21,71.6,21.999999999999996
51.8,52.77,240.0,30.0,6.21,69.8,21.0
64.4,93.92,200.0,29.53,6.21,66.2,19.0
51.8,52.77,210.0,29.53,6.21,69.8,21.0
48.2,46.16,250.0,29.83,6.21,69.8,21.0
48.2,40.85,260.0,30.06,6.21,73.4,23.000000000000004
50.0,46.43,200.0,30.03,6.21,71.6,21.999999999999996
51.8,46.71,290.0,29.97,6.21,73.4,23.000000000000004
46.4,38.18,310.0,29.97,6.21,73.4,23.000000000000004
48.2,49.1,270.0,29.94,6.21,68.0,20.0
51.8,59.74,220.0,29.85,6.21,66.2,19.0
57.2,56.88,240.0,29.62,6.21,73.4,23.000000000000004
57.2,82.5,300.0,29.65,6.21,62.6,17.0
46.4,45.88,270.0,29.85,6.21,68.0,20.0
44.6,37.89,210.0,29.88,6.21,71.6,21.999999999999996
62.6,73.27,230.0,29.62,6.21,71.6,21.999999999999996
59.0,60.67,230.0,29.71,6.21,73.4,23.000000000000004
53.6,49.9,270.0,29.71,6.21,73.4,23.000000000000004
51.8,56.13,250.0,29.85,6.21,68.0,20.0
62.6,82.86,240.0,29.65,6.21,68.0,20.0
51.8,46.71,310.0,29.59,6.21,73.4,23.000000000000004
55.4,64.04,230.0,29.15,6.21,68.0,20.0
51.8,52.77,280.0,29.74,6.21,69.8,21.0
51.8,59.74,300.0,30.06,6.21,66.2,19.0
59.0,82.62,260.0,29.56,6.21,64.4,18.000000000000004
50.0,55.88,300.0,30.06,6.21,66.2,19.0
46.4,40.57,270.0,30.09,6.21,71.6,21.999999999999996
60.8,88.09,220.0,29.91,6.21,64.4,18.000000000000004
53.6,46.98,220.0,30.09,6.21,75.2,24.0
60.8,54.05,210.0,30.06,6.21,78.8,26.0
60.8,60.9,240.0,30.06,6.21,75.2,24.0
55.4,60.21,220.0,29.94,6.21,69.8,21.0
53.6,53.03,230.0,29.91,6.21,71.6,21.999999999999996
59.0,68.55,190.0,29.83,6.21,69.8,21.0
51.8,43.97,310.0,30.0,6.21,75.2,24.0
51.8,41.42,90.0,30.09,6.21,77.0,25.0
57.2,53.55,90.0,30.12,6.21,75.2,24.0
62.6,64.91,80.0,29.88,6.21,75.2,24.0
57.2,53.55,230.0,29.97,6.21,75.2,24.0
55.4,47.25,220.0,30.15,6.21,77.0,25.0
57.2,53.55,240.0,30.21,6.21,75.2,24.0
55.4,47.25,260.0,30.12,6.21,77.0,25.0
55.4,41.97,220.0,30.06,6.21,80.53,26.999999999999996
53.6,46.98,240.0,29.85,6.21,75.2,24.0
48.2,46.16,270.0,29.8,6.21,69.8,21.0
51.8,59.74,280.0,29.77,6.21,66.2,19.0
50.0,52.51,280.0,29.83,6.21,68.0,20.0
48.2,46.16,290.0,29.97,6.21,69.8,21.0
46.4,43.13,240.0,29.85,6.21,69.8,21.0
44.6,42.85,290.0,29.77,6.21,68.0,20.0
53.6,72.38,200.0,29.83,6.21,62.6,17.0
60.8,68.75,350.0,29.85,6.21,71.6,21.999999999999996
59.0,57.12,70.0,30.18,6.21,75.2,24.0
57.2,47.52,350.0,30.3,6.21,78.8,26.0
55.4,37.35,90.0,30.18,6.21,83.09,29.0
57.2,37.62,110.0,30.0,6.21,84.97,30.0
60.8,40.41,140.0,30.06,6.21,87.75,31.0
62.6,43.07,140.0,30.0,6.21,88.48,31.0
59.0,40.14,180.0,30.0,6.21,85.47,30.0
59.0,35.81,180.0,29.97,6.21,88.86,32.0
64.4,51.47,100.0,29.94,6.21,85.71,29.0
57.2,50.43,260.0,29.91,6.21,77.0,25.0
59.0,60.67,250.0,29.91,6.21,73.4,23.000000000000004
50.0,49.37,250.0,30.18,6.21,69.8,21.0
50.0,43.69,240.0,30.12,6.21,73.4,23.000000000000004
53.6,44.25,160.0,29.91,6.21,77.0,25.0
53.6,39.3,100.0,29.88,6.21,80.29,26.999999999999996
59.0,68.55,100.0,29.85,6.21,69.8,21.0
55.4,64.04,260.0,29.56,6.21,68.0,20.0
59.0,77.6,230.0,29.68,6.21,66.2,19.0
55.4,64.04,210.0,29.5,6.21,68.0,20.0
50.0,59.5,190.0,29.38,6.21,64.4,18.000000000000004
48.2,59.26,270.0,29.59,6.21,62.6,17.0
44.6,51.72,280.0,30.03,6.21,62.6,17.0
57.2,68.35,200.0,30.06,6.21,68.0,20.0
51.8,52.77,230.0,30.12,6.21,69.8,21.0
59.0,64.48,210.0,29.97,6.21,71.6,21.999999999999996
57.2,64.26,160.0,29.97,6.21,69.8,21.0
51.8,59.74,210.0,29.94,6.21,66.2,19.0
48.2,52.25,280.0,30.15,6.21,66.2,19.0
50.0,55.88,210.0,30.27,6.21,66.2,19.0
62.6,73.27,200.0,30.12,6.21,71.6,21.999999999999996
60.8,82.74,360.0,30.0,6.21,66.2,19.0
50.0,59.5,270.0,30.12,6.21,64.4,18.000000000000004
48.2,55.63,260.0,30.3,6.21,64.4,18.000000000000004
50.0,59.5,230.0,30.27,6.21,64.4,18.000000000000004
55.4,60.21,240.0,30.21,6.21,69.8,21.0
55.4,50.17,260.0,30.21,6.21,75.2,24.0
51.8,41.42,230.0,30.21,6.21,77.0,25.0
57.2,53.55,290.0,30.15,6.21,75.2,24.0
57.2,60.44,250.0,30.0,6.21,71.6,21.999999999999996
59.0,72.92,210.0,29.88,6.21,68.0,20.0
59.0,93.79,160.0,29.85,4.97,60.8,16.0
62.6,82.86,230.0,29.53,6.21,68.0,20.0
41.0,54.6,330.0,30.06,6.21,57.2,14.000000000000002
32.0,46.59,350.0,30.33,6.21,51.8,10.999999999999998
39.2,58.02,80.0,30.15,6.21,53.6,12.0
42.8,54.86,90.0,29.94,6.21,59.0,15.0
59.0,88.0,220.0,29.03,6.21,62.6,17.0
59.0,82.62,160.0,29.06,6.21,64.4,18.000000000000004
55.4,72.56,230.0,28.82,6.21,64.4,18.000000000000004
53.6,72.38,240.0,29.06,6.21,62.6,17.0
46.4,62.92,190.0,29.71,6.21,59.0,15.0
51.8,76.98,90.0,29.77,6.21,59.0,15.0
48.2,67.33,250.0,29.56,6.21,59.0,15.0
46.4,67.12,30.0,29.38,6.21,57.2,14.000000000000002
50.0,67.54,230.0,29.23,6.21,60.8,16.0
50.0,76.82,210.0,29.23,6.21,57.2,14.000000000000002
51.8,76.98,200.0,29.23,6.21,59.0,15.0
48.2,81.87,180.0,29.15,6.21,53.6,12.0
50.0,72.01,200.0,29.38,6.21,59.0,15.0
50.0,72.01,270.0,29.56,6.21,59.0,15.0
55.4,93.69,180.0,29.38,4.97,57.2,14.000000000000002
50.0,87.56,150.0,28.61,6.21,53.6,12.0
46.4,67.12,250.0,29.0,6.21,57.2,14.000000000000002
48.2,76.66,220.0,28.47,6.21,55.4,13.0
42.8,62.46,270.0,29.06,6.21,55.4,13.0
42.8,62.46,250.0,29.5,6.21,55.4,13.0
44.6,71.45,270.0,29.77,6.21,53.6,12.0
53.6,93.65,210.0,29.56,3.11,55.4,13.0
41.0,66.48,230.0,29.41,6.21,51.8,10.999999999999998
44.6,81.61,340.0,29.38,6.21,50.0,10.0
39.2,61.99,290.0,29.77,6.21,51.8,10.999999999999998
44.6,81.61,150.0,29.65,6.21,50.0,10.0
55.4,82.37,230.0,29.35,6.21,60.8,16.0
48.2,76.66,230.0,29.59,6.21,55.4,13.0
41.0,62.23,270.0,30.03,6.21,53.6,12.0
41.0,81.34,360.0,29.85,6.21,43.5,8.0
42.8,71.26,230.0,30.15,6.21,51.8,10.999999999999998
57.2,93.74,230.0,29.8,6.21,59.0,15.0
46.4,67.12,240.0,29.74,6.21,57.2,14.000000000000002
46.4,76.5,310.0,29.77,6.21,53.6,12.0
46.4,81.74,320.0,30.21,6.21,51.8,10.999999999999998
46.4,81.74,270.0,30.36,6.21,51.8,10.999999999999998
46.4,67.12,270.0,30.21,6.21,57.2,14.000000000000002
44.6,76.34,320.0,30.18,6.21,51.8,10.999999999999998
30.2,60.79,310.0,30.15,6.21,36.94,5.999999999999998
46.4,93.45,220.0,29.71,3.11,46.34,9.000000000000002
48.2,93.5,260.0,29.65,6.21,50.0,10.0
37.4,75.68,290.0,29.85,6.21,40.71,7.000000000000001
32.0,65.38,290.0,29.65,6.21,42.8,5.999999999999998
30.2,69.88,50.0,29.59,6.21,32.98,4.000000000000002
32.0,80.65,30.0,29.77,6.21,33.73,2.999999999999999
30.2,92.97,330.0,29.91,6.21,28.69,0.0
42.8,87.19,190.0,29.83,6.21,41.85,8.0
42.8,87.19,120.0,29.38,6.21,41.03,8.0
41.0,87.09,340.0,29.8,6.21,41.36,7.000000000000001
37.4,86.89,360.0,30.0,6.21,38.98,5.0
46.4,93.45,220.0,29.53,6.21,45.04,9.000000000000002
46.4,81.74,230.0,29.68,6.21,51.8,10.999999999999998
51.8,87.65,260.0,29.21,6.21,55.4,13.0
50.0,87.56,230.0,29.44,6.21,53.6,12.0
42.8,71.26,250.0,29.44,6.21,51.8,10.999999999999998
50.0,93.55,300.0,29.56,4.35,51.8,10.999999999999998
44.6,93.4,260.0,29.35,6.21,41.42,8.0
44.6,93.4,270.0,30.15,4.35,42.33,8.0
39.2,66.27,240.0,30.65,6.21,50.0,10.0
48.2,87.47,250.0,30.71,6.21,51.8,10.999999999999998
42.8,71.26,230.0,30.53,6.21,51.8,10.999999999999998
50.0,81.99,240.0,30.24,6.21,55.4,13.0
50.0,87.56,220.0,30.21,6.21,53.6,12.0
44.6,76.34,260.0,30.06,6.21,51.8,10.999999999999998
41.0,51.18,300.0,29.71,6.21,59.0,15.0
42.8,62.46,280.0,29.91,6.21,55.4,13.0
42.8,66.7,270.0,29.94,6.21,53.6,12.0
51.8,76.98,240.0,29.71,6.21,59.0,15.0
51.8,87.65,240.0,29.74,6.21,55.4,13.0
46.4,87.37,260.0,29.77,6.21,50.0,10.0
48.2,81.87,200.0,29.77,6.21,53.6,12.0
44.6,66.91,230.0,29.65,4.97,55.4,13.0
44.6,76.34,240.0,29.68,6.21,51.8,10.999999999999998
46.4,76.5,190.0,29.62,6.21,53.6,12.0
46.4,87.37,210.0,29.23,5.59,50.0,10.0
50.0,87.56,210.0,29.18,6.21,53.6,12.0
51.8,87.65,200.0,29.0,3.11,55.4,13.0
44.6,76.34,230.0,29.21,6.21,51.8,10.999999999999998
42.8,81.47,250.0,29.53,6.21,42.94,9.000000000000002
39.2,75.84,290.0,29.62,6.21,42.33,8.0
37.4,75.68,350.0,30.03,6.21,42.13,7.000000000000001
28.4,60.54,30.0,30.36,6.21,35.2,5.0
28.4,69.67,40.0,30.47,6.21,32.03,2.999999999999999
26.6,60.29,60.0,30.45,6.21,30.11,4.000000000000002
26.6,56.22,40.0,30.39,6.21,33.84,5.0
33.8,75.33,30.0,30.65,6.21,37.93,5.0
35.6,75.5,60.0,30.59,6.21,38.54,5.999999999999998
33.8,80.79,250.0,30.45,6.21,36.92,4.000000000000002
33.8,65.61,300.0,29.85,6.21,40.14,7.000000000000001
23.0,55.68,330.0,29.85,6.21,30.23,2.999999999999999
26.6,56.22,250.0,29.74,6.21,36.37,5.0
28.4,69.67,30.0,29.23,6.21,31.36,2.999999999999999
24.8,60.04,310.0,29.8,6.21,32.03,2.999999999999999
28.4,56.48,260.0,30.18,6.21,37.42,5.999999999999998
32.0,65.38,210.0,30.24,6.21,35.4,5.999999999999998
46.4,76.5,210.0,29.88,6.21,53.6,12.0
51.8,87.65,220.0,29.44,6.21,55.4,13.0
51.8,82.12,230.0,29.88,6.21,57.2,14.000000000000002
46.4,71.64,250.0,29.91,6.21,55.4,13.0
48.2,76.66,230.0,30.24,6.21,55.4,13.0
51.8,87.65,230.0,30.03,6.21,55.4,13.0
39.2,75.84,200.0,30.5,6.21,41.85,8.0
41.0,66.48,200.0,30.15,6.21,51.8,10.999999999999998
48.2,81.87,160.0,30.18,6.21,53.6,12.0
50.0,87.56,200.0,30.15,6.21,53.6,12.0
46.4,76.5,240.0,30.27,6.21,53.6,12.0
48.2,87.47,260.0,30.33,6.21,51.8,10.999999999999998
48.2,76.66,260.0,30.42,6.21,55.4,13.0
50.0,81.99,250.0,30.36,6.21,55.4,13.0
50.0,81.99,260.0,30.27,6.21,55.4,13.0
44.6,71.45,240.0,30.06,6.21,53.6,12.0
44.6,62.69,240.0,29.83,6.21,57.2,14.000000000000002
37.4,81.07,70.0,29.71,6.21,39.22,5.999999999999998
51.8,93.6,220.0,29.15,6.21,53.6,12.0
48.2,76.66,220.0,28.88,6.21,55.4,13.0
46.4,76.5,260.0,29.03,6.21,53.6,12.0
44.6,76.34,270.0,29.26,6.21,51.8,10.999999999999998
35.6,61.52,270.0,29.71,6.21,43.66,9.000000000000002
50.0,87.56,220.0,29.8,6.21,53.6,12.0
51.8,87.65,220.0,29.88,6.21,55.4,13.0
50.0,63.38,200.0,29.74,6.21,62.6,17.0
46.4,71.64,270.0,30.0,6.21,55.4,13.0
51.8,87.65,220.0,30.42,6.21,55.4,13.0
50.0,67.54,290.0,30.27,6.21,60.8,16.0
46.4,71.64,290.0,30.39,6.21,55.4,13.0
48.2,81.87,230.0,30.27,6.21,53.6,12.0
50.0,87.56,220.0,29.5,6.21,53.6,12.0
51.8,93.6,200.0,28.94,6.21,53.6,12.0
37.4,66.05,250.0,29.15,6.21,43.28,9.000000000000002
39.2,75.84,160.0,29.38,6.21,44.24,8.0
41.0,76.01,110.0,29.35,6.21,42.94,9.000000000000002
32.0,53.27,20.0,29.88,6.21,42.32,9.000000000000002
33.8,57.26,230.0,30.09,6.21,43.66,9.000000000000002
50.0,87.56,220.0,29.83,6.21,53.6,12.0
48.2,87.47,220.0,29.83,6.21,51.8,10.999999999999998
32.0,53.27,220.0,29.26,6.21,41.78,9.000000000000002
39.2,75.84,200.0,29.26,6.21,40.66,8.0
33.8,53.54,260.0,29.62,6.21,50.0,10.0
35.6,53.81,170.0,29.8,6.21,51.8,10.999999999999998
39.2,61.99,350.0,29.94,6.21,51.8,10.999999999999998
41.0,71.07,350.0,30.15,6.21,50.0,10.0
41.0,71.07,90.0,30.12,5.59,50.0,10.0
33.8,53.54,80.0,29.71,6.21,50.0,10.0
42.8,66.7,80.0,29.35,6.21,53.6,12.0
46.4,87.37,90.0,29.38,6.21,50.0,10.0
42.8,81.47,360.0,29.74,4.35,44.53,9.000000000000002
53.6,87.74,250.0,29.83,6.21,57.2,14.000000000000002
48.2,76.66,230.0,29.88,6.21,55.4,13.0
46.4,55.37,230.0,29.71,6.21,62.6,17.0
48.2,67.33,230.0,29.68,6.21,59.0,15.0
39.2,54.34,190.0,30.15,6.21,55.4,13.0
50.0,67.54,230.0,29.91,6.21,60.8,16.0
48.2,71.83,220.0,29.97,6.21,57.2,14.000000000000002
50.0,81.99,220.0,30.0,6.21,55.4,13.0
46.4,55.37,270.0,30.06,6.21,62.6,17.0
48.2,63.15,250.0,30.27,6.21,60.8,16.0
37.4,54.07,300.0,30.0,6.21,53.6,12.0
33.8,53.54,270.0,29.88,6.21,50.0,10.0
35.6,47.16,300.0,29.85,6.21,55.4,13.0
37.4,54.07,150.0,29.44,6.21,53.6,12.0
41.0,54.6,110.0,29.18,6.21,57.2,14.000000000000002
39.2,61.99,180.0,28.94,6.21,51.8,10.999999999999998
44.6,76.34,190.0,28.85,6.21,51.8,10.999999999999998
42.8,58.52,210.0,29.15,6.21,57.2,14.000000000000002
37.4,44.47,200.0,29.38,6.21,59.0,15.0
46.4,71.64,60.0,29.29,6.21,55.4,13.0
42.8,62.46,240.0,29.35,6.21,55.4,13.0
42.8,58.52,240.0,29.65,6.21,57.2,14.000000000000002
50.0,81.99,230.0,29.47,6.21,55.4,13.0
48.2,63.15,230.0,29.65,6.21,60.8,16.0
48.2,63.15,240.0,29.62,6.21,60.8,16.0
50.0,59.5,200.0,29.53,6.21,64.4,18.000000000000004
44.6,55.12,240.0,29.8,6.21,60.8,16.0
44.6,51.72,140.0,29.59,6.21,62.6,17.0
